val/loss,val/acc,val/prec,val/rec,val/preds_sum,val/targets_sum,val/acc_best,val/loss_best,epoch,step,train/loss,train/acc,train/prec,train/rec,train/preds_sum,train/targets_sum,train/acc_best,train/loss_best,test/loss,test/acc,test/prec,test/rec,test/preds_sum,test/targets_sum,test/TP_epoch,test/FP_epoch,test/TN_epoch,test/FN_epoch,test/acc_epoch,test/prec_epoch,test/rec_epoch,test/preds_sum_epoch,test/targets_sum_epoch
0.010450546629726887,0.9870028495788574,0.9830734133720398,1.0,383.6666564941406,392.0,0.9875229001045227,0.01043293159455061,14,329,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,329,0.014852222055196762,0.9793844223022461,0.9767470955848694,0.9991927742958069,432.0454406738281,442.3636474609375,0.9793844223022461,0.014852222055196762,,,,,,,,,,,,,,,
0.008875785395503044,0.9872629046440125,0.9834040999412537,1.0,383.8333435058594,392.0,0.9875229001045227,0.008875785395503044,15,351,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,15,351,0.014593171887099743,0.9817630648612976,0.9794532656669617,0.9991031289100647,433.7272644042969,442.3636474609375,0.9817630648612976,0.014593171887099743,,,,,,,,,,,,,,,
0.01016522292047739,0.987236499786377,0.9833692908287048,1.0,383.8333435058594,392.0,0.9875229001045227,0.008875785395503044,16,373,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,16,373,0.013226636685431004,0.9813741445541382,0.97918701171875,0.9990922808647156,433.3636474609375,442.3636474609375,0.9817630648612976,0.013226636685431004,,,,,,,,,,,,,,,
0.007341200951486826,0.991560697555542,0.9889132380485535,1.0,386.5,392.0,0.991560697555542,0.007341200951486826,17,395,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,17,395,0.00829564779996872,0.9879629015922546,0.9861378073692322,0.9999039173126221,436.0454406738281,442.3636474609375,0.9879629015922546,0.00829564779996872,,,,,,,,,,,,,,,
0.007970460690557957,0.9905416965484619,0.987590491771698,1.0,385.8333435058594,392.0,0.991560697555542,0.007341200951486826,18,417,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18,417,0.007011434528976679,0.9904330968856812,0.9890567660331726,0.9998001456260681,437.7272644042969,442.3636474609375,0.9904330968856812,0.007011434528976679,,,,,,,,,,,,,,,
0.006770400796085596,0.9907752871513367,0.9878864288330078,1.0,386.0,392.0,0.991560697555542,0.006770400796085596,19,439,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19,439,0.007506804075092077,0.9879821538925171,0.9861868023872375,0.9998021721839905,436.1363525390625,442.3636474609375,0.9904330968856812,0.007011434528976679,,,,,,,,,,,,,,,
0.007094940170645714,0.9928607940673828,0.9905667304992676,1.0,387.3333435058594,392.0,0.9928607940673828,0.006770400796085596,20,461,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20,461,0.00651532132178545,0.9902495741844177,0.988878071308136,0.9997104406356812,437.3636474609375,442.3636474609375,0.9904330968856812,0.00651532132178545,,,,,,,,,,,,,,,
0.021856555715203285,0.9823848605155945,0.9769214987754822,1.0,380.6666564941406,392.0,0.9928607940673828,0.006770400796085596,21,483,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,21,483,0.007155303377658129,0.9918176531791687,0.9908948540687561,0.9995992183685303,438.5,442.3636474609375,0.9918176531791687,0.00651532132178545,,,,,,,,,,,,,,,
0.008802683092653751,0.9902129173278809,0.9871554374694824,1.0,385.6666564941406,392.0,0.9928607940673828,0.006770400796085596,22,505,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,505,0.00923140998929739,0.9854854345321655,0.9833633303642273,0.999707818031311,435.4090881347656,442.3636474609375,0.9918176531791687,0.00651532132178545,,,,,,,,,,,,,,,
0.004861974623054266,0.9936197400093079,0.9915587306022644,1.0,387.8333435058594,392.0,0.9936197400093079,0.004861974623054266,23,527,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,527,0.005913511384278536,0.9913337230682373,0.9900253415107727,0.9997951984405518,438.0,442.3636474609375,0.9918176531791687,0.005913511384278536,,,,,,,,,,,,,,,
0.0027801257092505693,0.9948673248291016,0.9932122230529785,1.0,388.6666564941406,392.0,0.9948673248291016,0.0027801257092505693,24,549,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24,549,0.0055769458413124084,0.9928271770477295,0.9918952584266663,0.9997031688690186,438.7727355957031,442.3636474609375,0.9928271770477295,0.0055769458413124084,,,,,,,,,,,,,,,
0.0018044019816443324,0.9956526756286621,0.9942390322685242,1.0,389.1666564941406,392.0,0.9956526756286621,0.0018044019816443324,25,571,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,25,571,0.00482692988589406,0.994954526424408,0.9943640232086182,0.9997047185897827,440.0454406738281,442.3636474609375,0.994954526424408,0.00482692988589406,,,,,,,,,,,,,,,
0.0005923868739046156,0.9984501004219055,0.9979462623596191,1.0,391.0,392.0,0.9984501004219055,0.0005923868739046156,26,593,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,26,593,0.003830581670626998,0.9960586428642273,0.995368242263794,1.0,440.2272644042969,442.3636474609375,0.9960586428642273,0.003830581670626998,,,,,,,,,,,,,,,
1.3297700434122817e-06,1.0,1.0,1.0,392.0,392.0,1.0,1.3297700434122817e-06,27,615,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,27,615,0.003316212445497513,0.9962273240089417,0.9956291317939758,1.0,440.3636474609375,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.001364511321298778,0.9966506958007812,0.9955618381500244,1.0,389.8333435058594,392.0,1.0,1.3297700434122817e-06,28,637,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,637,0.005617378279566765,0.9933691024780273,0.9925819039344788,0.9997014999389648,439.0909118652344,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.015458271838724613,0.9866778254508972,0.9825257658958435,1.0,383.3333435058594,392.0,1.0,1.3297700434122817e-06,29,659,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,29,659,0.007628908846527338,0.9890061020851135,0.9876333475112915,0.9994335174560547,436.9545593261719,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.011329409666359425,0.9881958961486816,0.9845099449157715,1.0,384.3333435058594,392.0,1.0,1.3297700434122817e-06,30,681,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,681,0.006567892152816057,0.9892838001251221,0.987562894821167,0.9999032616615295,436.68182373046875,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.005180243402719498,0.9928607940673828,0.9905667304992676,1.0,387.3333435058594,392.0,1.0,1.3297700434122817e-06,31,703,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,31,703,0.005793462507426739,0.9909235239028931,0.9894466996192932,0.9999021887779236,437.68182373046875,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.004332225304096937,0.9943682551383972,0.9925508499145508,1.0,388.3333435058594,392.0,1.0,1.3297700434122817e-06,32,725,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,32,725,0.004081924445927143,0.9957655072212219,0.9950821399688721,0.9999050498008728,440.2727355957031,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.004841334652155638,0.9928607940673828,0.9905667304992676,1.0,387.3333435058594,392.0,1.0,1.3297700434122817e-06,33,747,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,33,747,0.004053102340549231,0.9955751895904541,0.9949605464935303,0.9999053478240967,440.0909118652344,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.00018255652685184032,0.9997240900993347,0.9996345043182373,1.0,391.8333435058594,392.0,1.0,1.3297700434122817e-06,34,769,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,769,0.0033810294698923826,0.9947052001953125,0.9938220381736755,1.0,439.5454406738281,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.0005369364516809583,0.9989755749702454,0.9986424446105957,1.0,391.3333435058594,392.0,1.0,1.3297700434122817e-06,35,791,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,35,791,0.0035897926427423954,0.9961974620819092,0.9956581592559814,0.9998009204864502,440.5909118652344,442.3636474609375,0.9962273240089417,0.003316212445497513,,,,,,,,,,,,,,,
0.0006900918087922037,0.998476505279541,0.997981071472168,1.0,391.0,392.0,1.0,1.3297700434122817e-06,36,813,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,36,813,0.003603871213272214,0.9968195557594299,0.9964210987091064,0.999896228313446,440.7727355957031,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.003682325594127178,0.9931208491325378,0.9908973574638367,1.0,387.5,392.0,1.0,1.3297700434122817e-06,37,835,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,37,835,0.004540569614619017,0.9935716986656189,0.9925922155380249,0.9999018311500549,439.1363525390625,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
1.8182512576458976e-05,1.0,1.0,1.0,392.0,392.0,1.0,1.3297700434122817e-06,38,857,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,38,857,0.004310132935643196,0.9943298697471619,0.9934462904930115,0.9998985528945923,439.4090881347656,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.007126970682293177,0.989703357219696,0.9864940643310547,1.0,385.3333435058594,392.0,1.0,1.3297700434122817e-06,39,879,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,879,0.008236655034124851,0.9884769916534424,0.986529529094696,0.9998023509979248,436.7272644042969,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.0015563244232907891,0.9959022402763367,0.9945697784423828,1.0,389.3333435058594,392.0,1.0,1.3297700434122817e-06,40,901,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,40,901,0.006518735084682703,0.9917727112770081,0.99039626121521,1.0,437.9545593261719,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.004861063323915005,0.9917888641357422,0.9891743659973145,1.0,386.6666564941406,392.0,1.0,1.3297700434122817e-06,41,923,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,41,923,0.004537066910415888,0.9948720932006836,0.9942657947540283,0.9997149109840393,439.8636474609375,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.0037703111302107573,0.9943577647209167,0.9925508499145508,1.0,388.3333435058594,392.0,1.0,1.3297700434122817e-06,42,945,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,42,945,0.0046679009683430195,0.9928736090660095,0.9919062256813049,0.9997938275337219,438.7272644042969,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.0030946831684559584,0.9948567748069763,0.9932122230529785,1.0,388.6666564941406,392.0,1.0,1.3297700434122817e-06,43,967,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,43,967,0.003839031560346484,0.9955528378486633,0.9948659539222717,0.9999035000801086,440.18182373046875,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.002931007416918874,0.9951167702674866,0.9935428500175476,1.0,388.8333435058594,392.0,1.0,1.3297700434122817e-06,44,989,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,44,989,0.003397006541490555,0.9963952898979187,0.9959436655044556,0.9997988343238831,440.8636474609375,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.0012598835164681077,0.9964012503623962,0.9952311515808105,1.0,389.6666564941406,392.0,1.0,1.3297700434122817e-06,45,1011,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,45,1011,0.0034520237240940332,0.9958239197731018,0.9952753186225891,0.9998912811279297,440.5,442.3636474609375,0.9968195557594299,0.003316212445497513,,,,,,,,,,,,,,,
0.00016038586909417063,1.0,1.0,1.0,392.0,392.0,1.0,1.3297700434122817e-06,46,1033,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,46,1033,0.0037632756866514683,0.9969465732574463,0.9965488314628601,0.9999005794525146,440.9545593261719,442.3636474609375,0.9969465732574463,0.003316212445497513,,,,,,,,,,,,,,,
0.002049463102594018,0.9953927397727966,0.9939084053039551,1.0,389.0,392.0,1.0,1.3297700434122817e-06,47,1055,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,47,1055,0.0034026734065264463,0.9962225556373596,0.9957898855209351,0.9998082518577576,440.68182373046875,442.3636474609375,0.9969465732574463,0.003316212445497513,,,,,,,,,,,,,,,
0.00016281309945043176,1.0,1.0,1.0,392.0,392.0,1.0,1.3297700434122817e-06,48,1077,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,48,1077,0.0022978694178164005,0.9974884390830994,0.9970539212226868,1.0,441.0,442.3636474609375,0.9974884390830994,0.0022978694178164005,,,,,,,,,,,,,,,
0.00023621735454071313,0.999739944934845,0.9996693134307861,1.0,391.8333435058594,392.0,1.0,1.3297700434122817e-06,49,1099,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,49,1099,0.0025477425660938025,0.9973121881484985,0.9969497919082642,0.9999005794525146,441.0,442.3636474609375,0.9974884390830994,0.0022978694178164005,,,,,,,,,,,,,,,
0.00011661514145089313,1.0,1.0,1.0,392.0,392.0,1.0,1.3297700434122817e-06,50,1121,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,50,1121,0.0022195796482264996,0.9973161220550537,0.9969572424888611,0.9999001026153564,441.0,442.3636474609375,0.9974884390830994,0.0022195796482264996,,,,,,,,,,,,,,,
1.0841367839020677e-06,1.0,1.0,1.0,392.0,392.0,1.0,1.0841367839020677e-06,51,1143,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,51,1143,0.0016836083959788084,0.9978065490722656,0.9974369406700134,1.0,441.18182373046875,442.3636474609375,0.9978065490722656,0.0016836083959788084,,,,,,,,,,,,,,,
1.1755806639257571e-07,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,52,1165,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,52,1165,0.0011580917052924633,0.9980748891830444,0.9978161454200745,1.0,441.5,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.00010640719119692221,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,53,1187,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,53,1187,0.0030889951158314943,0.9964690804481506,0.9959675073623657,0.9998985528945923,440.5454406738281,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
7.095145701896399e-05,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,54,1209,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,54,1209,0.0029696261044591665,0.996355414390564,0.9958953857421875,0.9998006224632263,440.68182373046875,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.003430972108617425,0.9933492541313171,0.9912281036376953,1.0,387.6666564941406,392.0,1.0,1.1755806639257571e-07,55,1231,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,55,1231,0.0023624373134225607,0.9964991211891174,0.9961170554161072,0.9998006224632263,440.9090881347656,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.0004108415450900793,0.999739944934845,0.9996693134307861,1.0,391.8333435058594,392.0,1.0,1.1755806639257571e-07,56,1253,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56,1253,0.003162379376590252,0.9945829510688782,0.9939091205596924,0.9998025894165039,439.6363525390625,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
6.425912579288706e-05,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,57,1275,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,57,1275,0.0014861412346363068,0.9980716109275818,0.9977466464042664,1.0,441.31817626953125,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.002429195446893573,0.9943472743034363,0.9925508499145508,1.0,388.3333435058594,392.0,1.0,1.1755806639257571e-07,58,1297,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,58,1297,0.006032611709088087,0.9932419061660767,0.9924663305282593,0.9996137619018555,439.0454406738281,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.0024148260708898306,0.9956846237182617,0.9943087100982666,1.0,389.1666564941406,392.0,1.0,1.1755806639257571e-07,59,1319,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,59,1319,0.0037403726018965244,0.9960817694664001,0.9954754114151001,0.9999021887779236,440.31817626953125,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
0.00038788581150583923,0.9994799494743347,0.9993386268615723,1.0,391.6666564941406,392.0,1.0,1.1755806639257571e-07,60,1341,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,60,1341,0.0016802066238597035,0.9979674816131592,0.9976333379745483,1.0,441.2727355957031,442.3636474609375,0.9980748891830444,0.0011580917052924633,,,,,,,,,,,,,,,
3.3886459277709946e-05,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,61,1363,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,61,1363,0.0011600350262597203,0.9983058571815491,0.9980446100234985,1.0,441.5909118652344,442.3636474609375,0.9983058571815491,0.0011580917052924633,,,,,,,,,,,,,,,
7.364642078755423e-05,0.999739944934845,0.9996693134307861,1.0,391.8333435058594,392.0,1.0,1.1755806639257571e-07,62,1385,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,62,1385,0.0013900300255045295,0.9984409213066101,0.9982500672340393,0.9999040961265564,441.5909118652344,442.3636474609375,0.9984409213066101,0.0011580917052924633,,,,,,,,,,,,,,,
0.0002451470063533634,0.999739944934845,0.9996693134307861,1.0,391.8333435058594,392.0,1.0,1.1755806639257571e-07,63,1407,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,63,1407,0.0010894141159951687,0.998729944229126,0.9986063241958618,0.9999005794525146,441.7727355957031,442.3636474609375,0.998729944229126,0.0010894141159951687,,,,,,,,,,,,,,,
0.0006537591107189655,0.9987155795097351,0.9983117580413818,1.0,391.1666564941406,392.0,1.0,1.1755806639257571e-07,64,1429,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,64,1429,0.0011394813191145658,0.9984635710716248,0.9983195662498474,0.9999030828475952,441.6363525390625,442.3636474609375,0.998729944229126,0.0010894141159951687,,,,,,,,,,,,,,,
1.3718178024646477e-06,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,65,1451,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,65,1451,0.0011472038459032774,0.9986743330955505,0.998423159122467,1.0,441.6363525390625,442.3636474609375,0.998729944229126,0.0010894141159951687,,,,,,,,,,,,,,,
1.110667994907999e-06,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,66,1473,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,66,1473,0.00045905474689789116,0.9992988705635071,0.9991950988769531,1.0,442.0,442.3636474609375,0.9992988705635071,0.00045905474689789116,,,,,,,,,,,,,,,
1.602588071136779e-07,1.0,1.0,1.0,392.0,392.0,1.0,1.1755806639257571e-07,67,1495,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,67,1495,0.00013523486268240958,0.9998271465301514,0.9997994899749756,1.0,442.2727355957031,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
6.66630697310211e-08,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,68,1517,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,68,1517,0.000573218276258558,0.9992337822914124,0.9991083145141602,1.0,441.9545593261719,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
0.0029892760794609785,0.9951007962226868,0.9935080409049988,1.0,388.8333435058594,392.0,1.0,6.66630697310211e-08,69,1539,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,69,1539,0.006987172178924084,0.9926754236221313,0.9917063117027283,0.999695360660553,438.9545593261719,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
0.00025986458058469,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,70,1561,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,70,1561,0.003229419933632016,0.994304895401001,0.9934410452842712,0.9999027252197266,439.4090881347656,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
5.380589936976321e-05,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,71,1583,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,71,1583,0.0017069001914933324,0.9973850846290588,0.9970389008522034,0.9999035000801086,441.18182373046875,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
7.255380478454754e-05,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,72,1605,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,72,1605,0.001288565923459828,0.9978681802749634,0.9976118206977844,0.9999020099639893,441.4545593261719,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
5.903364126425004e-06,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,73,1627,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,73,1627,0.0010091486619785428,0.9981458187103271,0.9979503154754639,0.9998996257781982,441.4545593261719,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
4.708214873971883e-06,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,74,1649,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,74,1649,0.0007409360841847956,0.9991651177406311,0.9990124106407166,1.0,441.9090881347656,442.3636474609375,0.9998271465301514,0.00013523486268240958,,,,,,,,,,,,,,,
3.249646761105396e-05,1.0,1.0,1.0,392.0,392.0,1.0,6.66630697310211e-08,75,1671,,,,,,,,,,,,,,,,,,,,,,,
