val/loss,val/acc,val/prec,val/rec,val/preds_sum,val/targets_sum,val/acc_best,val/loss_best,epoch,step,train/loss,train/acc,train/prec,train/rec,train/preds_sum,train/targets_sum,train/acc_best,train/loss_best,test/loss,test/acc,test/prec,test/rec,test/preds_sum,test/targets_sum,test/TP_epoch,test/FP_epoch,test/TN_epoch,test/FN_epoch,test/acc_epoch,test/prec_epoch,test/rec_epoch,test/preds_sum_epoch,test/targets_sum_epoch
1.0354371070861816,0.9672718048095703,0.7100264430046082,0.9781548976898193,6713.75,9247.5,0.9672718048095703,1.0354371070861816,14,209,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,209,0.6585065126419067,0.8410658240318298,0.7767795920372009,0.5026003122329712,8353.4287109375,5336.21435546875,0.8438358306884766,0.6585065126419067,,,,,,,,,,,,,,,
0.3698089122772217,0.9888785481452942,0.8979979157447815,0.9967812299728394,8331.5,9247.5,0.9888785481452942,0.3698089122772217,15,223,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,15,223,0.24224887788295746,0.9649708867073059,0.9242534041404724,0.8710934519767761,5676.21435546875,5336.21435546875,0.9649708867073059,0.24224887788295746,,,,,,,,,,,,,,,
0.3715086877346039,0.9898189306259155,0.9058555364608765,0.9979009032249451,8395.25,9247.5,0.9898189306259155,0.3698089122772217,16,237,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,16,237,0.0809284895658493,0.9882439970970154,0.9887713193893433,0.9448542594909668,5576.35693359375,5336.21435546875,0.9882439970970154,0.0809284895658493,,,,,,,,,,,,,,,
0.44653642177581787,0.9865419864654541,0.873963475227356,0.9990056753158569,8090.0,9247.5,0.9898189306259155,0.3698089122772217,17,251,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,17,251,0.042130935937166214,0.9929893612861633,0.9948533773422241,0.9617886543273926,5523.64306640625,5336.21435546875,0.9929893612861633,0.042130935937166214,,,,,,,,,,,,,,,
0.18174684047698975,0.9928767085075378,0.9363989233970642,0.9961055517196655,8693.75,9247.5,0.9928767085075378,0.18174684047698975,18,265,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18,265,0.023675983771681786,0.9964529275894165,0.9958483576774597,0.9826697707176208,5404.5712890625,5336.21435546875,0.9964529275894165,0.023675983771681786,,,,,,,,,,,,,,,
0.21315258741378784,0.9912837743759155,0.9210007786750793,0.9965794682502747,8547.0,9247.5,0.9928767085075378,0.18174684047698975,19,279,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19,279,0.015120641328394413,0.9974979162216187,0.9970078468322754,0.9875320792198181,5384.78564453125,5336.21435546875,0.9974979162216187,0.015120641328394413,,,,,,,,,,,,,,,
0.05923980847001076,0.9973289370536804,0.9793496131896973,0.9952892661094666,9100.0,9247.5,0.9973289370536804,0.05923980847001076,20,293,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20,293,0.01066658552736044,0.9983209371566772,0.997358500957489,0.992158830165863,5361.28564453125,5336.21435546875,0.9983209371566772,0.01066658552736044,,,,,,,,,,,,,,,
0.12811705470085144,0.9947400093078613,0.9513264298439026,0.99875408411026,8808.75,9247.5,0.9973289370536804,0.05923980847001076,21,307,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,21,307,0.008131931535899639,0.998534619808197,0.9983721375465393,0.9924758672714233,5367.71435546875,5336.21435546875,0.998534619808197,0.008131931535899639,,,,,,,,,,,,,,,
0.05369124189019203,0.9976995587348938,0.9820998311042786,0.9961069822311401,9117.75,9247.5,0.9976995587348938,0.05369124189019203,22,321,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,321,0.006360684987157583,0.9991044998168945,0.9983590245246887,0.995875895023346,5348.64306640625,5336.21435546875,0.9991044998168945,0.006360684987157583,,,,,,,,,,,,,,,
0.06470286101102829,0.997490644454956,0.9786217212677002,0.9975603222846985,9072.5,9247.5,0.9976995587348938,0.05369124189019203,23,335,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,335,0.004896996077150106,0.9992560148239136,0.9991679191589355,0.9960475564002991,5353.0,5336.21435546875,0.9992560148239136,0.004896996077150106,,,,,,,,,,,,,,,
0.08303378522396088,0.9965198040008545,0.96872878074646,0.9982515573501587,8974.5,9247.5,0.9976995587348938,0.05369124189019203,24,349,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24,349,0.004287424962967634,0.9994097948074341,0.999018132686615,0.9971696138381958,5346.0712890625,5336.21435546875,0.9994097948074341,0.004287424962967634,,,,,,,,,,,,,,,
0.0627015009522438,0.997914731502533,0.9821767807006836,0.9980431199073792,9100.5,9247.5,0.997914731502533,0.05369124189019203,25,363,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,25,363,0.0029737052973359823,0.9994983077049255,0.9991546273231506,0.9976062178611755,5344.5712890625,5336.21435546875,0.9994983077049255,0.0029737052973359823,,,,,,,,,,,,,,,
0.05210268869996071,0.9978180527687073,0.9830837845802307,0.9962737560272217,9125.0,9247.5,0.997914731502533,0.05210268869996071,26,377,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,26,377,0.0030722820665687323,0.9995802044868469,0.9992929697036743,0.9980049729347229,5343.14306640625,5336.21435546875,0.9995802044868469,0.0029737052973359823,,,,,,,,,,,,,,,
0.05604291707277298,0.9978699088096619,0.9824199080467224,0.9973837733268738,9108.5,9247.5,0.997914731502533,0.05210268869996071,27,391,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,27,391,0.002503745025023818,0.9995970726013184,0.9994919896125793,0.9978987574577332,5344.5712890625,5336.21435546875,0.9995970726013184,0.002503745025023818,,,,,,,,,,,,,,,
0.061764396727085114,0.9973693490028381,0.9777677655220032,0.997270941734314,9066.75,9247.5,0.997914731502533,0.05210268869996071,28,405,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,405,0.002301489934325218,0.9996107220649719,0.9994053244590759,0.998085618019104,5343.28564453125,5336.21435546875,0.9996107220649719,0.002301489934325218,,,,,,,,,,,,,,,
0.05142024904489517,0.9980787038803101,0.9830678701400757,0.9987219572067261,9102.5,9247.5,0.9980787038803101,0.05142024904489517,29,419,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,29,419,0.0019739700946956873,0.9997058510780334,0.9995723962783813,0.9985121488571167,5341.9287109375,5336.21435546875,0.9997058510780334,0.0019739700946956873,,,,,,,,,,,,,,,
0.04799223318696022,0.9982371926307678,0.984484076499939,0.9988016486167908,9115.0,9247.5,0.9982371926307678,0.04799223318696022,30,433,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,433,0.001714780810289085,0.9997455477714539,0.9996587634086609,0.9986616969108582,5341.5712890625,5336.21435546875,0.9997455477714539,0.001714780810289085,,,,,,,,,,,,,,,
0.04861699789762497,0.9981402158737183,0.9836370348930359,0.9987422227859497,9107.25,9247.5,0.9982371926307678,0.04799223318696022,31,447,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,31,447,0.0016127204289659858,0.9997493028640747,0.9996038675308228,0.9987278580665588,5341.0712890625,5336.21435546875,0.9997493028640747,0.0016127204289659858,,,,,,,,,,,,,,,
0.040685202926397324,0.9983252286911011,0.9855196475982666,0.9986086487770081,9126.0,9247.5,0.9983252286911011,0.040685202926397324,32,461,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,32,461,0.0016177416546270251,0.9997576475143433,0.9996336102485657,0.998799741268158,5340.78564453125,5336.21435546875,0.9997576475143433,0.0016127204289659858,,,,,,,,,,,,,,,
0.04703819751739502,0.998112678527832,0.9833120703697205,0.9988002181053162,9104.0,9247.5,0.9983252286911011,0.040685202926397324,33,475,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,33,475,0.0016174344345927238,0.999749481678009,0.9995923042297363,0.9987808465957642,5340.64306640625,5336.21435546875,0.9997576475143433,0.0016127204289659858,,,,,,,,,,,,,,,
0.047425076365470886,0.9983296394348145,0.9853941202163696,0.9987738728523254,9123.5,9247.5,0.9983296394348145,0.040685202926397324,34,489,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,489,0.0011440011439844966,0.9998087286949158,0.9996801018714905,0.9990628361701965,5339.5712890625,5336.21435546875,0.9998087286949158,0.0011440011439844966,,,,,,,,,,,,,,,
0.042498402297496796,0.9984346032142639,0.9864650964736938,0.9986876249313354,9134.0,9247.5,0.9984346032142639,0.040685202926397324,35,503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,35,503,0.0011601742589846253,0.9998227953910828,0.9996744990348816,0.9991601705551147,5339.0712890625,5336.21435546875,0.9998227953910828,0.0011440011439844966,,,,,,,,,,,,,,,
0.036488667130470276,0.9986720085144043,0.9888942837715149,0.9984936714172363,9158.5,9247.5,0.9986720085144043,0.036488667130470276,36,517,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,36,517,0.000885342771653086,0.9998613595962524,0.9998012185096741,0.9992963075637817,5338.85693359375,5336.21435546875,0.9998613595962524,0.000885342771653086,,,,,,,,,,,,,,,
0.021579770371317863,0.9990277290344238,0.9931268692016602,0.9976319670677185,9205.5,9247.5,0.9990277290344238,0.021579770371317863,37,531,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,37,531,0.0008324036025442183,0.9998950362205505,0.9997291564941406,0.9995986223220825,5336.78564453125,5336.21435546875,0.9998950362205505,0.0008324036025442183,,,,,,,,,,,,,,,
0.023986635729670525,0.9989156126976013,0.9914178848266602,0.9982697367668152,9183.75,9247.5,0.9990277290344238,0.021579770371317863,38,545,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,38,545,0.0009571750415489078,0.9998398423194885,0.9998075366020203,0.9991652369499207,5339.64306640625,5336.21435546875,0.9998950362205505,0.0008324036025442183,,,,,,,,,,,,,,,
0.02684493362903595,0.998864471912384,0.990767776966095,0.998445987701416,9176.25,9247.5,0.9990277290344238,0.021579770371317863,39,559,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,559,0.0009985570795834064,0.9998547434806824,0.9997908473014832,0.9992462992668152,5339.14306640625,5336.21435546875,0.9998950362205505,0.0008324036025442183,,,,,,,,,,,,,,,
0.028537265956401825,0.9988041520118713,0.9900001287460327,0.9986343383789062,9167.5,9247.5,0.9990277290344238,0.021579770371317863,40,573,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,40,573,0.0008114593802019954,0.9998729825019836,0.9997967481613159,0.999358057975769,5338.5,5336.21435546875,0.9998950362205505,0.0008114593802019954,,,,,,,,,,,,,,,
0.027765370905399323,0.9989131093025208,0.9911936521530151,0.9984756708145142,9180.0,9247.5,0.9990277290344238,0.021579770371317863,41,587,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,41,587,0.0006544107454828918,0.9999104142189026,0.9998432993888855,0.999579906463623,5337.5712890625,5336.21435546875,0.9999104142189026,0.0006544107454828918,,,,,,,,,,,,,,,
0.03468851000070572,0.9986844062805176,0.9888430237770081,0.9986617565155029,9156.5,9247.5,0.9990277290344238,0.021579770371317863,42,601,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,42,601,0.000651251059025526,0.9998928904533386,0.9998371005058289,0.9994485974311829,5338.35693359375,5336.21435546875,0.9999104142189026,0.000651251059025526,,,,,,,,,,,,,,,
0.028139960020780563,0.998975932598114,0.9916051626205444,0.9986664056777954,9182.0,9247.5,0.9990277290344238,0.021579770371317863,43,615,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,43,615,0.0005199648439884186,0.9999173283576965,0.9998817443847656,0.9995749592781067,5337.85693359375,5336.21435546875,0.9999173283576965,0.0005199648439884186,,,,,,,,,,,,,,,
0.03018125332891941,0.9989444017410278,0.9913071393966675,0.9986659288406372,9179.25,9247.5,0.9990277290344238,0.021579770371317863,44,629,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,44,629,0.000416579277953133,0.9999051690101624,0.9998889565467834,0.9994622468948364,5338.64306640625,5336.21435546875,0.9999173283576965,0.000416579277953133,,,,,,,,,,,,,,,
0.030687227845191956,0.9989649653434753,0.9915052056312561,0.9986664056777954,9181.0,9247.5,0.9990277290344238,0.021579770371317863,45,643,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,45,643,0.00035424649831838906,0.9999532699584961,0.9999295473098755,0.9997701644897461,5337.0,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.03719322383403778,0.9986322522163391,0.9883245825767517,0.9986900687217712,9151.5,9247.5,0.9990277290344238,0.021579770371317863,46,657,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,46,657,0.0005467088194563985,0.9999319314956665,0.9999164342880249,0.9996337890625,5337.71435546875,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.03062691166996956,0.9988149404525757,0.9900610446929932,0.9986633658409119,9167.75,9247.5,0.9990277290344238,0.021579770371317863,47,671,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,47,671,0.0004676345852203667,0.999921977519989,0.9998507499694824,0.9996464848518372,5337.35693359375,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.02584240399301052,0.9990072846412659,0.9918864965438843,0.9986666440963745,9184.5,9247.5,0.9990277290344238,0.021579770371317863,48,685,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,48,685,0.0005325761158019304,0.9999302625656128,0.9999085068702698,0.9996238946914673,5337.78564453125,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.027638573199510574,0.9989113807678223,0.9909973740577698,0.9986653327941895,9176.5,9247.5,0.9990277290344238,0.021579770371317863,49,699,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,49,699,0.0004705720057245344,0.9999255537986755,0.9998564720153809,0.9996375441551208,5337.4287109375,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.030215421691536903,0.998849093914032,0.9904091954231262,0.9986644983291626,9171.0,9247.5,0.9990277290344238,0.021579770371317863,50,713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,50,713,0.0004097584169358015,0.9999261498451233,0.9998854994773865,0.9996140599250793,5337.78564453125,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.029862793162465096,0.9988440871238708,0.9902336597442627,0.9987804889678955,9168.25,9247.5,0.9990277290344238,0.021579770371317863,51,727,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,51,727,0.0004710493085440248,0.9999410510063171,0.9999085664749146,0.9997031092643738,5337.35693359375,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.026639971882104874,0.9988943338394165,0.9909086227416992,0.9985779523849487,9176.25,9247.5,0.9990277290344238,0.021579770371317863,52,741,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,52,741,0.0004088680725544691,0.9999318718910217,0.9999096989631653,0.9996355772018433,5337.71435546875,5336.21435546875,0.9999532699584961,0.00035424649831838906,,,,,,,,,,,,,,,
0.034350112080574036,0.9988483190536499,0.9902932047843933,0.9987809658050537,9168.75,9247.5,0.9990277290344238,0.021579770371317863,53,755,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,53,755,0.00023905614216346294,0.9999579191207886,0.9999454617500305,0.9997830986976624,5337.0712890625,5336.21435546875,0.9999579191207886,0.00023905614216346294,,,,,,,,,,,,,,,
0.029486721381545067,0.9989694952964783,0.9915598630905151,0.9986370801925659,9181.75,9247.5,0.9990277290344238,0.021579770371317863,54,769,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,54,769,0.0003154236765112728,0.9999411702156067,0.9999011754989624,0.9997175335884094,5337.35693359375,5336.21435546875,0.9999579191207886,0.00023905614216346294,,,,,,,,,,,,,,,
0.03699846565723419,0.9987152814865112,0.9890283942222595,0.9987788796424866,9157.25,9247.5,0.9990277290344238,0.021579770371317863,55,783,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,55,783,0.00037795500247739255,0.9999319911003113,0.9999005198478699,0.9996711015701294,5337.4287109375,5336.21435546875,0.9999579191207886,0.00023905614216346294,,,,,,,,,,,,,,,
0.02111261710524559,0.9991430640220642,0.9932466745376587,0.9985815286636353,9198.0,9247.5,0.9991430640220642,0.02111261710524559,56,797,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56,797,0.00023780537594575435,0.9999606013298035,0.9999642968177795,0.9998058080673218,5336.9287109375,5336.21435546875,0.9999606013298035,0.00023780537594575435,,,,,,,,,,,,,,,
0.020564958453178406,0.9992115497589111,0.9938984513282776,0.9985828399658203,9204.0,9247.5,0.9992115497589111,0.020564958453178406,57,811,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,57,811,0.0002949247427750379,0.9999388456344604,0.9999394416809082,0.9996318221092224,5338.0,5336.21435546875,0.9999606013298035,0.00023780537594575435,,,,,,,,,,,,,,,
0.023455187678337097,0.999129056930542,0.993023157119751,0.9986679553985596,9195.25,9247.5,0.9992115497589111,0.020564958453178406,58,825,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,58,825,0.00023150144261308014,0.999963104724884,0.9999308586120605,0.9998368620872498,5336.71435546875,5336.21435546875,0.999963104724884,0.00023150144261308014,,,,,,,,,,,,,,,
0.026036415249109268,0.9990376830101013,0.9920512437820435,0.998782753944397,9185.25,9247.5,0.9992115497589111,0.020564958453178406,59,839,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,59,839,0.0002788298297673464,0.9999596476554871,0.9999744296073914,0.9997531175613403,5337.4287109375,5336.21435546875,0.999963104724884,0.00023150144261308014,,,,,,,,,,,,,,,
0.022817198187112808,0.9991742968559265,0.9933398365974426,0.9987845420837402,9197.25,9247.5,0.9992115497589111,0.020564958453178406,60,853,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,60,853,0.00017265728092752397,0.9999688863754272,0.9999533891677856,0.9998427033424377,5336.78564453125,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.02320835366845131,0.9991982579231262,0.9935840368270874,0.9987853169441223,9199.25,9247.5,0.9992115497589111,0.020564958453178406,61,867,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,61,867,0.00023012702877167612,0.9999650120735168,0.9999442100524902,0.9998178482055664,5337.0,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.02522016502916813,0.9990829229354858,0.9923104047775269,0.998957633972168,9186.25,9247.5,0.9992115497589111,0.020564958453178406,62,881,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,62,881,0.0002591268566902727,0.9999580383300781,0.9999288320541382,0.9997978806495667,5337.0,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.019802547991275787,0.999259352684021,0.9943487048149109,0.9985833764076233,9208.25,9247.5,0.999259352684021,0.019802547991275787,63,895,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,63,895,0.00019646852160803974,0.9999609589576721,0.999963104724884,0.9997772574424744,5337.21435546875,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.022275768220424652,0.9992572069168091,0.9942225813865662,0.9986991882324219,9206.0,9247.5,0.999259352684021,0.019802547991275787,64,909,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,64,909,0.00031589315040037036,0.9999406933784485,0.9999033808708191,0.9997121095657349,5337.28564453125,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.019728705286979675,0.9991763234138489,0.9935342073440552,0.9986109137535095,9200.5,9247.5,0.999259352684021,0.019728705286979675,65,923,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,65,923,0.0002785367541946471,0.9999599456787109,0.9999526739120483,0.9997702240943909,5337.21435546875,5336.21435546875,0.9999688863754272,0.00017265728092752397,,,,,,,,,,,,,,,
0.016677668318152428,0.9994479417800903,0.99601149559021,0.9987311959266663,9222.25,9247.5,0.9994479417800903,0.016677668318152428,66,937,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,66,937,0.00018512441602069885,0.9999749064445496,0.9999765753746033,0.9998561143875122,5336.85693359375,5336.21435546875,0.9999749064445496,0.00017265728092752397,,,,,,,,,,,,,,,
0.015184585005044937,0.9995344281196594,0.9969810247421265,0.9985889196395874,9232.5,9247.5,0.9995344281196594,0.015184585005044937,67,951,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,67,951,0.00011330028064548969,0.9999737739562988,0.9999608397483826,0.9998672604560852,5336.71435546875,5336.21435546875,0.9999749064445496,0.00011330028064548969,,,,,,,,,,,,,,,
0.020161552354693413,0.9993225932121277,0.9945924878120422,0.9989606142044067,9207.0,9247.5,0.9995344281196594,0.015184585005044937,68,965,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,68,965,0.00011118590919068083,0.9999803900718689,0.9999756217002869,0.9998950958251953,5336.64306640625,5336.21435546875,0.9999803900718689,0.00011118590919068083,,,,,,,,,,,,,,,
0.024405989795923233,0.9991883039474487,0.9933156967163086,0.9989590048789978,9195.25,9247.5,0.9995344281196594,0.015184585005044937,69,979,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,69,979,0.00020489419694058597,0.9999577403068542,0.9999070763587952,0.9998130798339844,5336.78564453125,5336.21435546875,0.9999803900718689,0.00011118590919068083,,,,,,,,,,,,,,,
0.024896154180169106,0.9994206428527832,0.9955323934555054,0.9989618062973022,9215.75,9247.5,0.9995344281196594,0.015184585005044937,70,993,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,70,993,0.0001386509247822687,0.9999706149101257,0.9999600648880005,0.9998345375061035,5337.0,5336.21435546875,0.9999803900718689,0.00011118590919068083,,,,,,,,,,,,,,,
0.019246641546487808,0.9994462132453918,0.9961455464363098,0.9985874891281128,9224.75,9247.5,0.9995344281196594,0.015184585005044937,71,1007,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,71,1007,0.00024337947252206504,0.9999596476554871,0.9999209046363831,0.9998218417167664,5336.71435546875,5336.21435546875,0.9999803900718689,0.00011118590919068083,,,,,,,,,,,,,,,
